September,2016,Wicklow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2016,Wicklow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2016,Wicklow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,2016,Wicklow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2014,Dublin City Council,146,26,18,"1,057",23,7,83,33,28,24,33,117,5,26,702,21,8,44,5,1,12,5,,115,123,76,3,1,,"19,164",128,2,31,54,,"2,742",441,5,8,128,150,"3,247",233,2,94,4,"6,531",90,46,5,7,76,67,1,32,56,176,594,"2,666",105,325,329,1,4,"129,198",1,558
February,2014,Dublin City Council,8,,,64,,,8,2,,2,,1,,,37,1,,,,,,,,5,17,10,,,,663,7,,,2,,105,10,,1,2,16,56,23,,,,149,15,6,,2,4,1,,4,12,28,42,228,8,29,3,,3,"5,427",,22
March,2014,Dublin City Council,106,23,14,"1,544",19,10,135,41,58,"1,763",593,"5,600",11,29,"4,388","3,151",55,370,18,2,11,9,1,130,200,124,1,,5,"31,926",326,118,14,65,3,"6,260","1,486",10,29,211,252,"3,376",692,1,146,6,"7,541",436,641,9,23,206,149,26,"1,113",441,"1,082","22,597","22,957",653,"1,657","1,571",42,602,"258,573",3,"7,523"
April,2014,Dublin City Council,114,25,16,"1,739",21,11,161,46,62,"1,802",591,"5,662",11,29,"4,420","3,196",57,369,19,2,12,10,1,153,229,142,1,,5,"32,506",332,128,14,68,3,"6,376","1,496",10,29,215,252,"3,395",696,1,146,6,"7,618",440,651,9,23,206,151,26,"1,151",441,"1,082","22,994","22,948",652,"1,656","1,591",42,622,"263,341",3,"7,919"
May,2014,Dublin City Council,117,25,16,"1,836",23,11,171,49,68,"1,821",589,"5,695",10,28,"4,418","3,228",57,369,22,2,13,10,1,166,241,155,1,,5,"32,398",332,131,13,67,3,"6,355","1,498",10,29,214,252,"3,389",696,1,144,6,"7,611",440,658,9,22,204,150,25,"1,151",435,"1,068","23,050","22,814",648,"1,634","1,593",42,627,"262,282",3,"8,035"
June,2014,Dublin City Council,123,25,16,"1,921",27,12,192,53,70,"1,821",590,"5,696",10,28,"4,409","3,233",57,369,22,2,13,10,1,175,253,163,1,,5,"32,403",333,131,13,67,3,"6,355","1,497",10,28,214,253,"3,391",695,1,143,6,"7,602",438,658,9,22,202,149,25,"1,150",432,"1,063","23,054","22,724",,643,"1,624","1,588",42,628,"262,450",3
July,2014,Dublin City Council,"8,029",126,24,16,1430,17,13,146,49,66,1,35,1,,2,553,2,2,16,11,2,11,10,1,121,159,104,,,,7994,78,,4,9,,1422,148,3,1,24,22,376,63,1,16,,1273,72,8,2,2,19,24,,6,14,52,67,911,27,82,181,,,63110,
August,2014,Dublin City Council,35,129,26,16,"1,522",20,14,152,50,70,,37,,,5,538,,2,17,13,2,11,11,1,129,188,116,,,,"7,950",82,,5,11,,"1,442",155,3,1,23,22,375,68,1,17,,"1,267",76,6,2,2,20,24,,,18,54,,852,26,74,186,,,"60,470",
September,2014,Dublin City Council,,132,25,16,"1,514",20,14,156,51,72,,35,,,3,530,,2,15,12,2,11,11,1,126,184,115,,,,"7,800",80,,4,12,,"1,418",155,3,1,20,23,362,64,1,17,"1,250",,75,6,2,2,20,23,,,16,47,,797,23,69,183,,,"59,733",
October,2014,Dublin City Council,,146,26,16,"1,587",22,15,170,53,73,,35,1,,3,524,2,2,15,12,2,11,11,1,133,189,118,,,,"7,885",79,,3,12,,"1,443",166,4,1,19,27,367,61,1,19,,"1,259",72,6,2,2,18,23,,2,7,12,42,79,710,21,58,,2,181,
November,2014,Dublin City Council,,"60,235",,51,,,144,26,16,"1,592",21,13,173,53,77,,35,,,2,,523,,1,,15,12,2,11,11,1,138,192,117,,,,"7,806",78,,3,11,,"1,437",166,4,1,19,27,352,64,1,19,,"1,249",71,6,2,2,19,22,,2,,10,41,
December,2014,Dublin City Council,654,17,55,2,,,183,,,"59,689",,20,,,143,26,15,"1,672",22,15,190,55,85,,33,,,2,,507,1,,1,,14,12,2,12,12,1,151,199,126,,,,"7,792",78,,3,11,,,"1,433",159,5,1,18,28,351,64,1,16,,"1,194",74,6
January,2014,Dublin City Council,1,2,21,22,,10,,6,26,,492,14,42,8,,,,181,2,,,"59,359",,87,,,,141,25,15,"1,720",23,17,206,58,91,,35,,,1,,516,1,,1,,14,13,2,12,12,1,158,204,128,,,,"7,840",74,,3,11,,,"1,444"
February,2015,Dublin City Council,164,294,5,1,17,28,353,67,1,16,,"1,197",74,7,1,3,20,21,,11,,5,19,,408,12,34,10,,,,186,3,,,"59,513",,127,,,,145,24,15,"1,827",23,17,216,62,95,,33,,,1,,500,1,,1,,14,13,2,12,13,1
March,2015,Dublin City Council,174,214,135,,,,"7,824",72,,3,11,5,,"1,436",157,148,5,1,18,25,349,65,1,13,,"1,161",76,8,1,3,18,19,,19,,,2,8,,208,8,12,17,,,,189,4,,,"60,211",,218,,,,150,24,16,"1,904",23,18,219,65,97,,35
April,2015,Dublin City Council,,,1,,491,1,,2,1,15,15,2,14,13,1,188,227,143,,,,"7,790",68,,3,13,16,,"1,423",155,425,6,1,15,27,355,67,1,12,,"1,117",77,8,1,4,18,18,,23,,,,1,,41,,,19,,,,188,4,,,,"60,849"
May,2015,Dublin City Council,,291,1,,,153,24,16,"1,970",27,19,238,69,98,10,34,38,,1,,489,1,32,2,1,16,15,2,14,13,1,193,234,144,,,,"7,943",71,,4,13,18,,"1,444",160,776,623,6,2,15,26,368,67,1,14,,"1,127",77,7,1,4,17,18,1,26,
June,2015,Dublin City Council,23,,,316,12,,1,19,,2,,185,5,,,3,,"60,909",,506,2,,,153,22,15,"1,960",29,19,243,67,95,11,35,40,,1,,488,1,32,2,1,17,15,2,15,13,,198,231,146,,,,"7,964",71,,4,13,25,,"1,462",158,6,2,14
July,2015,Dublin City Council,28,363,69,1,14,,"1,126",77,7,1,4,16,18,1,31,,24,,,330,5,,1,23,1,2,,185,6,,,5,,,"62,824",,568,2,,2,155,20,15,"1,929",29,16,247,68,96,12,37,43,,1,,484,1,34,2,1,17,15,2,15,13,,197
August,2015,Dublin City Council,231,145,,,,"7,911",71,,3,13,33,,"1,463",162,6,2,15,27,359,69,1,15,,"1,129",80,7,1,4,15,18,5,34,,23,,,352,5,,1,27,1,2,,190,6,1,1,5,,,"62,248",,,604,2,,2,161,16,15,"1,895",28,16,242,68,95
September,2015,Dublin City Council,12,34,43,                  -  ,1,                  -  ,473,1,35,2,1,17,14,2,15,13,                  -  ,224,145,195,                  -  ,                  -  ,                  -  ,"7,738",69,                  -  ,3,15,34,                  -  ,"1,453",157,1,6,2,26,13,355,68,15,                  -  ,"1,105",78,7,1,4,14,16,5,36,                  -  ,23,                  -  ,                  -  ,353,5,                  -  ,1,29,1,2,                  -  ,186,6,1,1,7
October,2015,Dublin City Council,                  -  ,                  -  ,"61,270",                  -  ,2,629,2,                  -  ,162,16,15,"1,863",27,15,244,70,94,12,33,43,                  -  ,1,                  -  ,472,1,36,3,1,16,14,2,15,12,                  -  ,219,146,197,1,                  -  ,                  -  ,"7,779",66,                  -  ,3,15,38,                  -  ,"1,485",153,1,6,2,30,11,367,67,14,                  -  ,"1,093",78,7,1,4,15,15,5,39
November,2015,Dublin City Council,                  -  ,23,                  -  ,                  -  ,359,3,                  -  ,1,34,1,2,                  -  ,191,7,1,1,8,                  -  ,2,"61,792",                  -  ,2,655,2,                  -  ,159,13,14,"1,879",28,14,249,69,95,12,34,47,            -  ,1,            -  ,475,1,37,3,1,17,14,2,14,12,            -  ,217,145,199,2,            -  ,            -  ,"7,833",66,            -  ,3,15,43,            -  ,"1,510",156,1
December,2015,Dublin City Council,6,2,29,11,376,71,14,            -  ,"1,083",81,7,1,4,15,17,5,39,            -  ,26,            -  ,            -  ,383,3,            -  ,1,35,1,2,            -  ,191,7,1,1,8,            -  ,2,"62,228",            -  ,2,685,3,            -  ,154,12,14,"1,876",28,14,252,66,94,10,34,46,                 -  ,1,                 -  ,472,1,38,3,1,16,14,3,13,13
January,2016,Dublin City Council,                 -  ,224,149,201,2,                 -  ,                 -  ,"7,827",63,                 -  ,3,14,45,                 -  ,"1,510",157,1,5,2,28,10,377,75,13,                 -  ,"1,085",85,7,1,4,15,17,6,41,                 -  ,27,                 -  ,                 -  ,392,1,                 -  ,1,34,1,2,                 -  ,192,7,1,1,9,                 -  ,3,"62,325",                 -  ,2,709,2,                 -  ,159,13,16,"1,867",29,14,253,64
February,2016,Dublin City Council,95,2,2,3,1,10,33,49,                 -  ,1,                 -  ,479,1,41,3,1,16,14,3,13,13,                 -  ,232,153,205,2,                 -  ,                 -  ,"7,953",66,                 -  ,3,14,52,                 -  ,"1,505",162,1,4,2,27,10,375,77,14,                 -  ,"1,077",84,9,1,4,17,19,6,50,                 -  ,26,                 -  ,                 -  ,396,                 -  ,                 -  ,1,41,1,2,                 -  
March,2016,Dublin City Council,192,7,1,1,9,                 -  ,3,"63,135",                 -  ,                 -  ,                 -  ,2,2,1,752,2,                 -  ,165,12,17,"1,848",31,14,250,64,94,6,2,8,1,10,31,49,                  -  ,1,                  -  ,483,1,40,3,1,16,13,3,12,13,                  -  ,233,153,207,2,                  -  ,                  -  ,"8,003",63,                  -  ,3,13,58,                  -  ,"1,512",166,1,4,2,26,10
April,2016,Dublin City Council,370,77,12,                  -  ,"1,074",83,9,1,4,18,19,6,52,                  -  ,                  -  ,25,                  -  ,                  -  ,399,                  -  ,                  -  ,1,                  -  ,42,1,2,                  -  ,191,8,1,1,9,                  -  ,3,"63,012",                  -  ,2,                  -  ,3,2,1,791,3,                  -  ,164,12,17,"1,796",33,14,253,61,94,6,3,8,1,12,33,51,                 -  ,1,                 -  ,484,1,39,3
May,2016,Dublin City Council,1,16,10,3,10,9,                 -  ,208,233,148,2,                 -  ,                 -  ,"7,916",66,                 -  ,2,12,60,                 -  ,"1,501",162,4,2,9,27,355,77,                 -  ,12,1,"1,068",83,9,1,6,17,20,6,54,                 -  ,1,25,                 -  ,                 -  ,412,                 -  ,                 -  ,1,                 -  ,45,2,2,                 -  ,190,8,1,1,9,                 -  ,3,"62,330",                 -  ,                 -  ,3,                 -  ,3
June,2016,Dublin City Council,2,1,823,3,                 -  ,167,13,17,"1,781",32,14,255,61,94,10,4,12,2,11,36,52,                  -  ,1,                  -  ,477,1,41,3,1,16,10,3,10,8,                  -  ,202,234,147,2,                  -  ,                  -  ,"7,882",65,                  -  ,2,12,60,                  -  ,"1,492",157,4,2,9,26,345,79,                  -  ,13,2,"1,064",88,10,1,6,17,20,6
July,2016,Dublin City Council,58,                  -  ,1,24,                  -  ,                  -  ,415,                  -  ,                  -  ,1,                  -  ,45,2,2,                  -  ,200,7,1,1,9,                  -  ,3,"62,149",                  -  ,                  -  ,3,                  -  ,3,2,1,855,3,                  -  ,166,13,16,"1,747",30,14,254,60,92,12,4,16,2,11,34,52,                 -  ,1,1,470,1,40,2,1,16,10,3,10,8,                 -  ,198,233,143,2
August,2016,Dublin City Council,                 -  ,                 -  ,"7,783",65,                 -  ,2,11,59,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,2016,Dublin City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2016,Dublin City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2016,Dublin City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,2016,Dublin City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2014,Limerick City Council,6,,,62,,,7,2,,2,1,1,,,36,1,,,,,,,,5,17,10,,,,673,8,,,2,,102,10,,1,2,14,61,23,,,,147,15,6,,2,4,1,,4,12,28,37,239,8,29,3,,2,"5,550",,21
February,2014,Limerick City Council,160,26,18,"1,167",26,7,88,36,34,35,27,139,5,25,712,26,9,44,7,2,13,5,,123,132,82,3,1,,"19,317",127,2,30,52,,"2,780",437,5,9,123,152,"3,170",230,2,95,3,"6,414",86,44,5,6,80,68,,39,54,168,679,"2,585",100,309,319,1,6,"129,037",1,635
March,2014,Limerick City Council,904,139,115,"8,692",126,48,982,206,273,"1,898",699,"6,054",19,62,"8,830","3,324",90,515,101,9,57,50,2,724,980,542,6,3,5,"104,751",805,130,50,167,4,"16,123","2,853",21,65,454,631,"8,079","1,424",4,363,9,"20,032","1,056",798,27,55,428,370,35,"1,289",753,"1,737","24,691","36,090","1,081","2,712","2,601",44,635,"763,201",4,"8,932"
April,2014,Limerick City Council,971,147,117,"9,647",141,53,"1,111",232,305,"1,943",698,"6,130",19,58,"8,866","3,385",91,510,116,9,63,53,2,809,"1,094",605,6,3,5,"106,140",815,140,49,165,4,"16,414","2,862",21,63,455,629,"8,010","1,419",4,363,10,"20,057","1,050",816,28,52,425,375,34,"1,340",727,"1,695","25,244","35,201","1,051","2,647","2,623",43,657,"772,289",4,"9,449"
May,2014,Limerick City Council,996,149,121,"10,207",156,55,"1,180",244,324,"1,965",688,"6,176",19,56,"8,812","3,418",89,511,121,9,66,56,2,858,"1,160",641,6,3,5,"105,760",815,143,49,164,4,"16,387","2,843",22,61,451,626,"8,023","1,406",6,365,11,"19,982","1,052",822,28,51,428,371,33,"1,350",710,"1,660","25,346","34,463","1,034","2,579","2,608",43,662,"770,671",4,"9,629"
June,2014,Limerick City Council,"1,036",154,125,"10,804",172,58,"1,297",268,341,"1,965",683,"6,177",19,56,"8,785","3,420",89,516,124,9,69,57,2,917,"1,230",671,8,3,5,"105,470",822,143,50,164,4,"16,401","2,841",22,59,448,626,"8,031","1,405",6,360,11,"19,880","1,051",822,26,53,431,368,33,"1,347",700,"1,639","25,365","33,657",64,"1,002","2,529","2,606",43,664,"771,136",4
July,2014,Limerick City Council,"9,623",1,,,493,7,1,57,6,8,399,2,1098,,,134,1031,13,2,11,,2,,,52,81,52,1,1,,2756,14,64,,5,1,466,19,,,8,2,115,20,,3,,372,33,186,,,5,8,,694,41,79,6459,929,60,120,37,8,241,13507,3
August,2014,Limerick City Council,4939,3,,,670,12,2,74,11,10,548,2,"1,146",,,136,"1,054",14,2,12,,3,,,77,102,75,1,1,,"3,034",22,67,,6,1,561,24,,,7,2,137,23,,4,,412,35,206,,,8,10,,718,47,88,"6,859",917,63,122,43,8,247,"14,424",3
September,2014,Limerick City Council,"5,256",,,,14,,2,,1,,4,,27,,,13,103,,,,,,,,,1,1,,,,75,,,,1,,20,1,,,,,3,,,1,,7,1,6,,,1,,,8,,,90,12,,1,3,,8,546,
October,2014,Limerick City Council,63,,,,5,,,,,,4,,21,,,4,97,,,,,,,,,1,,,,,22,,,,,,7,,,,,,3,,,,,4,1,6,,,1,,,,6,,,77,4,,1,,,,
November,2014,Limerick City Council,5,110,,47,,,,,,3,,,,,,6,1,18,,,,4,94,1,,,,,,,,,1,,,,,21,,,,,,7,,,,,,3,,,,,4,1,6,,,1,,,,6,,,73
December,2014,Limerick City Council,4,,1,,,,,,4,131,,41,,,,,,3,,,,,,9,2,18,,,,3,,100,2,,,,,,,,,1,,,,,23,,,,,,,7,1,,,,,1,,,,,4,1,6
January,2014,Limerick City Council,,,1,,,,7,,,66,4,,1,,,,,,,,4,144,,43,,,,,,,3,,,,,,9,2,18,,,,3,,98,2,,,,,,,,,1,,,,,23,,,,,,,7
February,2015,Limerick City Council,1,,,,,,1,,,,,4,1,5,,,1,,,,7,,,67,4,,,,,,,,,,4,149,,42,,,,,,,3,,,,,,9,2,17,,,,2,,107,2,,,,,,,
March,2015,Limerick City Council,,1,,,,,24,,,,,,,9,1,,,,,,1,,,,,4,1,6,,,1,,,,,7,,,70,2,,,,,,,1,,,4,148,,41,,,,,,,3,,,,,,9,2
April,2015,Limerick City Council,15,,,,2,,111,2,,,,,,,,,1,,,,,22,,,,,,,9,1,,,,,,1,,,,,4,1,5,,,1,,,,,7,,,68,2,,,,,,,1,,,,4,150
May,2015,Limerick City Council,,40,,,,,,,3,,,,,,9,2,16,,,,2,,102,2,,,,,,,,,1,,,,,21,,,,,,,9,1,1,,,,,,1,,,,,4,1,5,,,1,,,,
June,2015,Limerick City Council,7,,,64,2,,,,,,,1,,,,4,,138,,40,,,,,,,3,,,,,,9,2,17,,,,2,,106,2,,,,,,,,,1,,,,,23,,,,,,,10,1,,,
July,2015,Limerick City Council,,1,,,,,4,1,5,,,1,,,,,7,,,65,2,,,,,,,1,,,,5,,,153,,40,,,,,,,3,,,1,,,9,2,16,,,,2,,102,2,,,,,,,,
August,2015,Limerick City Council,1,,,,,26,,,,,,,12,1,,,,,1,,,,,4,1,5,,,,,,,,7,,,68,2,,,,,,,1,,,,5,,,164,,,38,,,,                  -  ,                  -  ,                  -  ,4,                  -  ,                  -  ,2,                  -  ,                  -  
September,2015,Limerick City Council,9,2,15,                  -  ,                  -  ,                  -  ,2,                  -  ,98,2,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,1,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,30,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,13,1,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,1,                  -  ,                  -  ,                  -  ,4,1,5,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,7,                  -  ,                  -  ,66,4,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,1,                  -  ,                  -  ,                  -  ,4
